"G","B","predicted","actual"
5.55143021477108e-05,9.06393860823934e-06,"G","G"
6.30063585814426e-05,8.03148396945348e-06,"G","B"
0.00197545271339041,0.000224080578832522,"G","B"
0.000139947516895251,6.73125526754112e-06,"G","B"
0.0248860822049761,0.00495603453718622,"G","B"
3.26100156380257e-05,4.9989082489606e-06,"G","B"
3.26100156380257e-05,4.9989082489606e-06,"G","B"
0.0026107273850853,6.09766389991432e-05,"G","A"
0.00340634367984693,0.000696801727953302,"G","G"
0.0248860822049761,0.00495603453718622,"G","G"
0.0248860822049761,0.00495603453718622,"G","G"
0.00340634367984693,0.000696801727953302,"G","G"
0.0190734648134315,0.0036805559951857,"G","G"
0.0423653119990792,0.00898620069586395,"G","G"
0.0423653119990792,0.00898620069586395,"G","G"
0.00153358427577324,0.000831397961525939,"G","G"
0.0020009423944975,0.000384297385089237,"G","G"
1.00422655956743e-05,2.49747297918538e-05,"B","G"
0.0627360027073872,0.0107220011671742,"G","B"
0.0248860822049761,0.00495603453718622,"G","G"
0.00340634367984693,0.000696801727953302,"G","G"
0.139347011896963,0.0261781248473176,"G","G"
0.00444442316402713,0.000938274932870124,"G","G"
0.000314857440839389,8.21077927456018e-05,"G","G"
0.000123306423552512,2.2129909593868e-05,"G","G"
1.88146250443554e-07,5.81735739859558e-08,"G","G"
4.52117051540633e-06,4.13762237175848e-07,"G","G"
0.000141753289087726,0.000285395114584375,"B","G"
4.89131226170405e-05,1.20535027744041e-06,"G","G"
0.0324700883437133,0.00667352388223707,"G","G"
0.106799869355977,0.0194409570043507,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.526905042317979,0.115889211675086,"G","B"
0.648906864324971,0.147364792023645,"G","G"
0.181812860275055,0.0352500250048587,"G","A"
0.648906864324971,0.147364792023645,"G","A"
0.0721214229703237,0.0162936320036608,"G","G"
0.0128802163487113,0.00308470539495575,"G","G"
0.055276094163348,0.0121003242621612,"G","G"
0.181812860275055,0.0352500250048587,"G","G"
0.0381917566554272,0.147364792023645,"B","A"
0.0721214229703237,0.0162936320036608,"G","G"
0.0128802163487113,0.0261781248473176,"B","G"
0.0190734648134315,0.0036805559951857,"G","G"
0.0075660512751298,0.00170126474934862,"G","B"
0.0818547304257069,0.00495603453718622,"G","A"
0.139347011896963,0.0261781248473176,"G","B"
0.055276094163348,0.0121003242621612,"G","G"
0.181812860275055,0.0352500250048587,"G","G"
0.648906864324971,0.147364792023645,"G","B"
0.0423653119990792,0.00898620069586395,"G","B"
0.055276094163348,0.0352500250048587,"G","G"
0.000472267808197747,0.000489451592920023,"B","G"
0.309512702222672,0.0639147683195374,"G","G"
0.237220129168175,0.0162936320036608,"G","B"
0.0075660512751298,0.00170126474934862,"G","A"
0.0381917566554272,0.147364792023645,"B","G"
0.648906864324971,0.147364792023645,"G","G"
0.139347011896963,0.0261781248473176,"G","B"
0.526905042317979,0.115889211675086,"G","B"
0.0128802163487113,0.00105889103701509,"G","B"
0.237220129168175,0.0474657474548062,"G","G"
0.000529175698195187,0.000252886342992342,"G","G"
0.00024131650251868,6.09766389991432e-05,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.055276094163348,0.0121003242621612,"G","G"
0.0219268898870584,0.0162936320036608,"G","G"
0.0219268898870584,0.0474657474548062,"B","G"
0.309512702222672,0.0639147683195374,"G","G"
0.0941003471752766,0.0219401098779565,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.0219268898870584,0.00559313732757491,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.0941003471752766,0.0219401098779565,"G","G"
0.00340634367984693,0.000696801727953302,"G","G"
0.0818547304257069,0.0144376578326137,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.0190734648134315,0.0036805559951857,"G","G"
0.00572498553716967,0.000736695126571357,"G","A"
0.0818547304257069,0.0144376578326137,"G","A"
0.0721214229703237,0.0162936320036608,"G","G"
0.0818547304257069,0.0144376578326137,"G","G"
0.0216475667878885,0.00326131141787951,"G","G"
0.000160883920302121,2.97989207053172e-05,"G","G"
0.181812860275055,0.0352500250048587,"G","A"
0.181812860275055,0.0352500250048587,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.00103562186808508,0.000239192081523546,"G","G"
0.0248860822049761,0.00495603453718622,"G","G"
0.0423653119990792,0.00898620069586395,"G","G"
0.000273883909210566,0.000458529377533853,"B","G"
0.0248860822049761,0.00495603453718622,"G","B"
0.0818547304257069,0.0144376578326137,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.181812860275055,0.0352500250048587,"G","G"
0.0627360027073872,0.0107220011671742,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.0423653119990792,0.00898620069586395,"G","B"
0.648906864324971,0.147364792023645,"G","G"
0.0128802163487113,0.00898620069586395,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.139347011896963,0.0261781248473176,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.0286090854266044,0.0219401098779565,"G","A"
0.106799869355977,0.0194409570043507,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.00987179706685235,0.00667352388223707,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.309512702222672,0.0639147683195374,"G","B"
0.0721214229703237,0.0474657474548062,"G","B"
0.055276094163348,0.0121003242621612,"G","B"
0.648906864324971,0.147364792023645,"G","G"
0.055276094163348,0.0121003242621612,"G","G"
0.00579885622751624,0.0036805559951857,"G","G"
0.000139947516895251,2.31064719577934e-06,"G","B"
0.0941003471752766,0.0219401098779565,"G","G"
0.0248860822049761,0.00495603453718622,"G","G"
0.0051093169637689,0.00142584450757662,"G","G"
0.0721214229703237,0.0162936320036608,"G","B"
1.91556604113077e-05,9.46391770784622e-07,"G","G"
0.0286090854266044,0.00753141150493163,"G","B"
0.0020009423944975,0.000384297385089237,"G","B"
0.00153358427577324,0.000285395114584375,"G","B"
0.0627360027073872,0.0107220011671742,"G","B"
0.0219268898870584,0.0162936320036608,"G","G"
0.139347011896963,0.0261781248473176,"G","A"
0.526905042317979,0.115889211675086,"G","A"
0.00135122649159618,0.000938274932870124,"G","G"
0.237220129168175,0.0474657474548062,"G","B"
0.055276094163348,0.0121003242621612,"G","A"
0.648906864324971,0.147364792023645,"G","G"
0.00340634367984693,0.000696801727953302,"G","G"
0.237220129168175,0.0474657474548062,"G","B"
0.309512702222672,0.0639147683195374,"G","G"
0.055276094163348,0.0121003242621612,"G","G"
0.00391593889815363,0.00898620069586395,"B","G"
0.526905042317979,0.115889211675086,"G","B"
0.526905042317979,0.115889211675086,"G","B"
0.526905042317979,0.115889211675086,"G","B"
0.0324700883437133,0.00667352388223707,"G","B"
0.000608341346406144,0.000131918288626447,"G","A"
0.000912476559351345,0.00229082966424039,"B","G"
0.000160883920302121,1.02291162388415e-05,"G","B"
9.91433880061493e-06,5.89047509491026e-07,"G","B"
0.00153358427577324,0.000285395114584375,"G","A"
0.0941003471752766,0.0219401098779565,"G","G"
0.055276094163348,0.0121003242621612,"G","G"
0.00391593889815363,0.00105889103701509,"G","G"
0.00176301127646845,0.00043369916680451,"G","G"
0.0818547304257069,0.0144376578326137,"G","A"
0.0324700883437133,0.00667352388223707,"G","A"
0.648906864324971,0.147364792023645,"G","A"
0.0128802163487113,0.00898620069586395,"G","G"
0.309512702222672,0.0639147683195374,"G","B"
0.181812860275055,0.0352500250048587,"G","A"
0.00858714459596368,0.0015074771744117,"G","A"
0.309512702222672,0.0639147683195374,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.0941003471752766,0.0219401098779565,"G","G"
0.0190734648134315,0.0036805559951857,"G","A"
0.0423653119990792,0.00898620069586395,"G","G"
0.0381917566554272,0.00830586773726501,"G","G"
0.00444442316402713,0.000938274932870124,"G","G"
0.139347011896963,0.0261781248473176,"G","G"
0.0368521615188759,0.00591335647741809,"G","G"
0.00133401343615343,0.000187803845759617,"G","G"
0.000357349728846046,7.27550626395523e-05,"G","G"
0.000273883909210566,5.40309152345308e-05,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.160193578662419,0.0397814480858239,"G","G"
0.0721214229703237,0.0162936320036608,"G","G"
0.0941003471752766,0.0219401098779565,"G","G"
0.181812860275055,0.0352500250048587,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.526905042317979,0.115889211675086,"G","G"
3.74885333684478e-05,2.2129909593868e-05,"G","A"
2.49933268207627e-05,1.2743591750411e-06,"G","G"
0.0128802163487113,0.00308470539495575,"G","A"
2.53158209640789e-05,7.50226915436874e-07,"G","A"
0.0112040674524264,0.00202988596021273,"G","G"
6.38193428544013e-05,1.37739660613513e-05,"G","G"
0.0128802163487113,0.00105889103701509,"G","A"
0.237220129168175,0.0474657474548062,"G","G"
0.055276094163348,0.0121003242621612,"G","G"
0.0721214229703237,0.0474657474548062,"G","G"
0.0190734648134315,0.0107220011671742,"G","G"
0.0248860822049761,0.00495603453718622,"G","G"
0.0075660512751298,0.00170126474934862,"G","G"
0.0480828171473061,0.00796260102308245,"G","B"
0.237220129168175,0.0474657474548062,"G","A"
0.526905042317979,0.147364792023645,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.648906864324971,0.00830586773726501,"G","G"
0.309512702222672,0.0639147683195374,"G","A"
0.309512702222672,0.0639147683195374,"G","A"
0.309512702222672,0.0639147683195374,"G","A"
0.00340634367984693,0.000696801727953302,"G","G"
0.0941003471752766,0.0219401098779565,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.0020009423944975,0.00111951482788428,"G","G"
0.000357349728846046,0.000211946202573601,"G","G"
0.000107260115000944,1.4562555263406e-05,"G","G"
0.0168054480927966,0.00415369484785519,"G","G"
0.160193578662419,0.0397814480858239,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.0219268898870584,0.00559313732757491,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.160193578662419,0.00830586773726501,"G","G"
0.00869794632555606,0.00753141150493163,"G","G"
0.0286090854266044,0.0219401098779565,"G","G"
0.00858714459596368,0.0015074771744117,"G","G"
0.0051093169637689,0.00415369484785519,"G","G"
0.0721214229703237,0.0162936320036608,"G","B"
0.0721214229703237,0.0162936320036608,"G","G"
0.181812860275055,0.0352500250048587,"G","B"
0.0219268898870584,0.00559313732757491,"G","G"
0.0721214229703237,0.0162936320036608,"G","B"
0.0423653119990792,0.00898620069586395,"G","A"
0.237220129168175,0.0162936320036608,"G","A"
0.055276094163348,0.0121003242621612,"G","G"
0.0128802163487113,0.00898620069586395,"G","G"
0.00987179706685235,0.00229082966424039,"G","G"
0.055276094163348,0.0121003242621612,"G","G"
0.00300129695667992,0.000786376229885395,"G","G"
0.0941003471752766,0.0639147683195374,"G","G"
0.309512702222672,0.0639147683195374,"G","B"
0.00300129695667992,0.00667352388223707,"B","G"
0.0112040674524264,0.00202988596021273,"G","G"
0.000783621469266609,0.000103576848247942,"G","G"
0.00027039494644715,3.15049730504754e-05,"G","G"
0.0721214229703237,0.0474657474548062,"G","G"
0.0029630639208145,0.000157400006131111,"G","G"
0.139347011896963,0.0261781248473176,"G","G"
0.181812860275055,0.0352500250048587,"G","G"
0.00386605438672377,0.000617430473641691,"G","B"
0.0324700883437133,0.00667352388223707,"G","G"
0.237220129168175,0.0474657474548062,"G","B"
0.139347011896963,0.0261781248473176,"G","G"
0.181812860275055,0.0352500250048587,"G","B"
0.160193578662419,0.0397814480858239,"G","G"
0.309512702222672,0.0639147683195374,"G","A"
0.0146184946667284,0.00273333293625278,"G","B"
0.0941003471752766,0.0219401098779565,"G","G"
0.181812860275055,0.0352500250048587,"G","G"
0.309512702222672,0.0639147683195374,"G","A"
0.00444442316402713,0.000938274932870124,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.0721214229703237,0.0162936320036608,"G","A"
0.00135122649159618,0.000110561843686554,"G","B"
0.0423653119990792,0.00898620069586395,"G","A"
0.055276094163348,0.0121003242621612,"G","G"
0.0190734648134315,0.0036805559951857,"G","G"
0.309512702222672,0.0639147683195374,"G","B"
0.648906864324971,0.147364792023645,"G","A"
0.648906864324971,0.147364792023645,"G","G"
0.0721214229703237,0.0474657474548062,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.139347011896963,0.0261781248473176,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.0190734648134315,0.0036805559951857,"G","B"
0.0721214229703237,0.0162936320036608,"G","G"
0.648906864324971,0.147364792023645,"G","A"
0.526905042317979,0.115889211675086,"G","G"
0.0941003471752766,0.0219401098779565,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.0324700883437133,0.00229082966424039,"G","G"
0.526905042317979,0.115889211675086,"G","A"
0.648906864324971,0.147364792023645,"G","A"
0.0128802163487113,0.00308470539495575,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.00176301127646845,0.00126342948694788,"G","A"
0.0248860822049761,0.00495603453718622,"G","B"
0.0941003471752766,0.0219401098779565,"G","G"
0.0818547304257069,0.0144376578326137,"G","B"
0.648906864324971,0.147364792023645,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.0627360027073872,0.0036805559951857,"G","B"
0.0721214229703237,0.00559313732757491,"G","A"
0.0721214229703237,0.0162936320036608,"G","A"
0.181812860275055,0.0352500250048587,"G","G"
6.69510390248644e-06,4.18962767164191e-06,"G","G"
5.13133516374904e-06,1.06805130189638e-06,"G","G"
0.000273883909210566,0.000157400006131111,"G","G"
3.26100156380257e-05,4.9989082489606e-06,"G","G"
0.0627360027073872,0.0107220011671742,"G","G"
4.25478819821966e-05,6.73125526754112e-06,"G","B"
0.00391593889815363,0.000363486973538678,"G","G"
0.000600591784516309,7.69204465628766e-05,"G","A"
0.0128802163487113,0.00308470539495575,"G","B"
0.0282446389206504,0.00439150281769184,"G","A"
0.00858714459596368,0.00439150281769184,"G","G"
0.000357349728846046,0.000211946202573601,"G","G"
0.00746966857327226,0.000991993192180792,"G","B"
0.0721214229703237,0.0162936320036608,"G","G"
9.45058652272977e-05,4.7876364604518e-05,"G","B"
0.0324700883437133,0.00667352388223707,"G","G"
0.0168054480927966,0.00415369484785519,"G","G"
0.0216475667878885,0.00326131141787951,"G","G"
0.0146184946667284,0.00273333293625278,"G","A"
0.0627360027073872,0.0107220011671742,"G","G"
0.0216475667878885,0.00326131141787951,"G","G"
0.0075660512751298,0.00495603453718622,"G","G"
0.0818547304257069,0.0144376578326137,"G","A"
0.0168054480927966,0.00415369484785519,"G","G"
0.00174055256134054,0.000252886342992342,"G","A"
0.00117538652655193,0.000211946202573601,"G","B"
0.237220129168175,0.0474657474548062,"G","G"
0.0248860822049761,0.00170126474934862,"G","A"
3.46516522893602e-06,2.60768301443419e-06,"G","G"
0.139347011896963,0.0261781248473176,"G","G"
0.106799869355977,0.0194409570043507,"G","A"
0.0721214229703237,0.0162936320036608,"G","A"
0.237220129168175,0.0474657474548062,"G","G"
0.139347011896963,0.00898620069586395,"G","G"
8.32682172891718e-05,6.36674539106389e-06,"G","G"
0.0112040674524264,0.00202988596021273,"G","G"
1.94028299193249e-05,4.01255898238206e-05,"B","G"
0.0190734648134315,0.0036805559951857,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.181812860275055,0.0352500250048587,"G","B"
0.309512702222672,0.0639147683195374,"G","G"
0.0324700883437133,0.0194409570043507,"G","G"
0.106799869355977,0.0194409570043507,"G","A"
0.0818547304257069,0.0144376578326137,"G","G"
0.181812860275055,0.0352500250048587,"G","B"
0.0190734648134315,0.0036805559951857,"G","B"
0.309512702222672,0.0639147683195374,"G","G"
0.0075660512751298,0.00495603453718622,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.00579885622751624,0.0107220011671742,"B","G"
0.000310846522892296,4.7876364604518e-05,"G","G"
0.000209913117792733,4.01255898238206e-05,"G","G"
0.00174055256134054,0.000252886342992342,"G","A"
0.000889376851993174,9.17786221051485e-05,"G","G"
4.32826088811468e-08,8.64727397057718e-09,"G","B"
0.139347011896963,0.0261781248473176,"G","G"
2.49933268207627e-05,3.71239578478423e-06,"G","A"
0.0286090854266044,0.0219401098779565,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.181812860275055,0.0352500250048587,"G","G"
0.648906864324971,0.147364792023645,"G","A"
0.237220129168175,0.0474657474548062,"G","A"
0.526905042317979,0.115889211675086,"G","B"
0.0381917566554272,0.00830586773726501,"G","G"
0.181812860275055,0.0352500250048587,"G","G"
0.526905042317979,0.115889211675086,"G","B"
0.526905042317979,0.115889211675086,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.0381917566554272,0.00830586773726501,"G","G"
0.00176301127646845,0.000148876505756815,"G","A"
0.0286090854266044,0.00753141150493163,"G","A"
0.237220129168175,0.0474657474548062,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.0721214229703237,0.0162936320036608,"G","G"
0.0721214229703237,0.0162936320036608,"G","B"
0.055276094163348,0.0121003242621612,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.106799869355977,0.00667352388223707,"G","G"
0.0219268898870584,0.00559313732757491,"G","A"
0.0721214229703237,0.0162936320036608,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.0324700883437133,0.00667352388223707,"G","G"
7.69670363975281e-06,6.36674539106389e-06,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.055276094163348,0.0121003242621612,"G","G"
0.0721214229703237,0.0162936320036608,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.0721214229703237,0.00559313732757491,"G","A"
0.237220129168175,0.0474657474548062,"G","G"
0.0721214229703237,0.0474657474548062,"G","G"
0.0721214229703237,0.00559313732757491,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.181812860275055,0.0352500250048587,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.0112040674524264,0.00202988596021273,"G","G"
0.0423653119990792,0.00898620069586395,"G","G"
0.0020009423944975,0.000384297385089237,"G","G"
0.0051093169637689,0.00415369484785519,"G","G"
0.0128802163487113,0.00308470539495575,"G","G"
0.055276094163348,0.0121003242621612,"G","B"
0.00117538652655193,0.000617430473641691,"G","G"
0.00858714459596368,0.00439150281769184,"G","G"
0.181812860275055,0.0352500250048587,"G","G"
0.106799869355977,0.0194409570043507,"G","G"
0.00869794632555606,0.00258531792101944,"G","G"
0.0051093169637689,0.00142584450757662,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.648906864324971,0.147364792023645,"G","B"
0.309512702222672,0.0639147683195374,"G","G"
0.000212621670822863,0.000200468925149216,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.0020009423944975,0.000384297385089237,"G","B"
0.648906864324971,0.147364792023645,"G","B"
0.526905042317979,0.147364792023645,"G","G"
0.0627360027073872,0.0107220011671742,"G","G"
0.0282446389206504,0.00439150281769184,"G","B"
0.00153358427577324,0.000285395114584375,"G","G"
0.0168054480927966,0.0121003242621612,"G","G"
0.0324700883437133,0.00667352388223707,"G","B"
0.0721214229703237,0.0162936320036608,"G","B"
0.106799869355977,0.0194409570043507,"G","G"
0.055276094163348,0.0121003242621612,"G","B"
0.0248860822049761,0.00495603453718622,"G","G"
0.00153358427577324,0.000285395114584375,"G","B"
0.181812860275055,0.0352500250048587,"G","G"
0.0128802163487113,0.00898620069586395,"G","G"
0.181812860275055,0.0352500250048587,"G","B"
0.648906864324971,0.147364792023645,"G","B"
0.0248860822049761,0.00495603453718622,"G","G"
0.181812860275055,0.0352500250048587,"G","B"
0.309512702222672,0.0639147683195374,"G","G"
0.0941003471752766,0.0219401098779565,"G","G"
0.0941003471752766,0.00753141150493163,"G","B"
0.0941003471752766,0.00258531792101944,"G","B"
0.0721214229703237,0.0474657474548062,"G","G"
0.055276094163348,0.0121003242621612,"G","A"
0.055276094163348,0.00415369484785519,"G","B"
0.0248860822049761,0.00495603453718622,"G","B"
0.00858714459596368,0.0015074771744117,"G","G"
0.0020009423944975,0.000384297385089237,"G","A"
0.000314857440839389,2.8185254238406e-05,"G","B"
0.0026107273850853,0.000517473750037735,"G","B"
0.00176301127646845,0.00126342948694788,"G","B"
0.0128802163487113,0.00308470539495575,"G","G"
0.0368521615188759,0.00591335647741809,"G","A"
0.000405576658331167,6.44676828189213e-05,"G","B"
0.055276094163348,0.0121003242621612,"G","G"
0.237220129168175,0.0474657474548062,"G","A"
0.181812860275055,0.0352500250048587,"G","G"
0.000357349728846046,7.27550626395523e-05,"G","G"
0.0480828171473061,0.00796260102308245,"G","G"
0.0286090854266044,0.0219401098779565,"G","G"
0.00504423020243101,0.000831397961525939,"G","G"
0.0190734648134315,0.0036805559951857,"G","G"
0.055276094163348,0.0121003242621612,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.0168054480927966,0.00415369484785519,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.0168054480927966,0.0121003242621612,"G","G"
0.000793732701605851,0.000517473750037735,"G","G"
0.237220129168175,0.0474657474548062,"G","B"
0.00340634367984693,0.00202988596021273,"G","G"
0.0248860822049761,0.00495603453718622,"G","A"
1.13975419416712e-05,2.60768301443419e-06,"G","B"
0.0818547304257069,0.00495603453718622,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.181812860275055,0.0352500250048587,"G","G"
0.139347011896963,0.0261781248473176,"G","G"
0.00579885622751624,0.00126342948694788,"G","G"
0.0248860822049761,0.00495603453718622,"G","G"
0.0026107273850853,0.000517473750037735,"G","G"
0.0075660512751298,0.00170126474934862,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.0286090854266044,0.00753141150493163,"G","G"
0.0721214229703237,0.0162936320036608,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.0324700883437133,0.00667352388223707,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.0112040674524264,0.00202988596021273,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.139347011896963,0.0261781248473176,"G","G"
0.0721214229703237,0.0162936320036608,"G","A"
0.000536003763329415,0.000148876505756815,"G","G"
0.000889376851993174,9.17786221051485e-05,"G","G"
0.0286090854266044,0.0219401098779565,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.0721214229703237,0.0162936320036608,"G","G"
0.139347011896963,0.0261781248473176,"G","G"
0.0721214229703237,0.0162936320036608,"G","G"
0.0423653119990792,0.00898620069586395,"G","G"
0.00666637568031647,0.00191996389497953,"G","G"
0.139347011896963,0.0261781248473176,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.0248860822049761,0.00495603453718622,"G","G"
0.526905042317979,0.115889211675086,"G","B"
0.526905042317979,0.115889211675086,"G","B"
0.0381917566554272,0.00830586773726501,"G","B"
0.0286090854266044,0.00753141150493163,"G","B"
0.687478773552866,0.156050046867995,"G","B"
0.687478773552866,0.156050046867995,"G","G"
0.181812860275055,0.0121003242621612,"G","G"
0.139347011896963,0.0261781248473176,"G","B"
0.526905042317979,0.115889211675086,"G","B"
0.00176301127646845,0.00043369916680451,"G","G"
0.106799869355977,0.0194409570043507,"G","G"
0.0248860822049761,0.00495603453718622,"G","G"
0.055276094163348,0.0121003242621612,"G","G"
0.0368521615188759,0.00591335647741809,"G","G"
0.0075660512751298,0.00170126474934862,"G","G"
0.0941003471752766,0.0219401098779565,"G","G"
0.0941003471752766,0.0219401098779565,"G","G"
0.139347011896963,0.0261781248473176,"G","G"
0.181812860275055,0.0352500250048587,"G","G"
0.0423653119990792,0.00898620069586395,"G","B"
0.237220129168175,0.0474657474548062,"G","B"
7.02364115019994e-07,4.37451015774659e-07,"G","A"
0.00987179706685235,0.00229082966424039,"G","B"
0.309512702222672,0.0639147683195374,"G","B"
0.0324700883437133,0.00229082966424039,"G","B"
0.526905042317979,0.115889211675086,"G","G"
0.181812860275055,0.0352500250048587,"G","B"
0.00504423020243101,0.000831397961525939,"G","G"
0.181812860275055,0.0352500250048587,"G","A"
0.309512702222672,0.0639147683195374,"G","G"
0.526905042317979,0.115889211675086,"G","B"
0.00987179706685235,0.00229082966424039,"G","B"
0.0721214229703237,0.0162936320036608,"G","G"
0.0941003471752766,0.0219401098779565,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.139347011896963,0.0261781248473176,"G","G"
0.0146184946667284,0.00273333293625278,"G","A"
0.106799869355977,0.0194409570043507,"G","G"
0.00579885622751624,0.0036805559951857,"G","A"
0.139347011896963,0.0261781248473176,"G","G"
0.181812860275055,0.0352500250048587,"G","G"
0.00579885622751624,0.00126342948694788,"G","A"
0.00230028702092959,0.000583995475749742,"G","A"
0.000600591784516309,7.69204465628766e-05,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.309512702222672,0.0639147683195374,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.0324700883437133,0.00667352388223707,"G","B"
0.0168054480927966,0.0352500250048587,"B","A"
0.309512702222672,0.0639147683195374,"G","A"
6.38193428544013e-05,1.37739660613513e-05,"G","A"
0.0128802163487113,0.00308470539495575,"G","B"
0.0941003471752766,0.0639147683195374,"G","G"
0.0381917566554272,0.00830586773726501,"G","G"
0.106799869355977,0.0194409570043507,"G","G"
0.526905042317979,0.115889211675086,"G","G"
0.0324700883437133,0.00667352388223707,"G","A"
0.0128802163487113,0.00898620069586395,"G","G"
0.0941003471752766,0.0219401098779565,"G","G"
0.0423653119990792,0.00898620069586395,"G","A"
0.687478773552866,0.156050046867995,"G","G"
0.181812860275055,0.0352500250048587,"G","G"
6.38193428544013e-05,1.37739660613513e-05,"G","G"
0.0627360027073872,0.0036805559951857,"G","B"
0.181812860275055,0.0352500250048587,"G","G"
0.00987179706685235,0.00229082966424039,"G","G"
0.0248860822049761,0.00495603453718622,"G","G"
0.00444442316402713,0.000938274932870124,"G","G"
0.0146184946667284,0.00273333293625278,"G","G"
0.0627360027073872,0.0107220011671742,"G","B"
0.0423653119990792,0.0261781248473176,"G","G"
0.139347011896963,0.0261781248473176,"G","G"
0.687478773552866,0.156050046867995,"G","G"
0.0128802163487113,0.00308470539495575,"G","G"
0.687478773552866,0.156050046867995,"G","G"
0.0721214229703237,0.0474657474548062,"G","G"
0.237220129168175,0.0474657474548062,"G","G"
0.0324700883437133,0.00667352388223707,"G","B"
0.00987179706685235,0.00667352388223707,"G","G"
0.0165913662112166,0.00242198459296027,"G","B"
0.0480828171473061,0.00796260102308245,"G","A"
0.0381917566554272,0.00830586773726501,"G","G"
0.0423653119990792,0.00898620069586395,"G","G"
0.0423653119990792,0.00898620069586395,"G","A"
0.0941003471752766,0.0219401098779565,"G","A"
0.0286090854266044,0.00753141150493163,"G","G"
0.0219268898870584,0.00559313732757491,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.648906864324971,0.147364792023645,"G","A"
0.0381917566554272,0.00830586773726501,"G","B"
0.648906864324971,0.147364792023645,"G","B"
0.237220129168175,0.0474657474548062,"G","G"
0.648906864324971,0.147364792023645,"G","G"
0.0381917566554272,0.147364792023645,"B","G"
0.0941003471752766,0.0219401098779565,"G","G"
